"Ship:","4174","","Survey:","2023001016","","Date:","21.11.2023"

"Station type","Time","Ref. no","Loc.St.No","Log","Latitude","Longitude","Depth","Heading","Speed","Water temp","Wind","Wind dir","Air temp","Air pressure","Humidity","Weather","Seastate","Clouds","Ice","Quantity","Code","Number","Serial no.","Wirelength","Min depth","Max depth","Opening","Spread","Comment"
"  -->","09:21:00","","","6245.016","6940.747104 N","01859.598344 E","","228.75","0.0","5.9","4.8","233","-2.5","1020.7","71","","","","","","","","","","","","","",""
"  -->","09:22:00","","","6245.016","6940.747149 N","01859.598284 E","","228.90","0.0","5.9","7.5","220","-2.5","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:23:00","","","6245.016","6940.747116 N","01859.598357 E","","228.79","0.0","5.9","7.6","223","-2.5","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:24:00","","","6245.016","6940.747119 N","01859.598343 E","","228.80","0.0","5.9","7.5","222","-2.5","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:25:00","","","6245.016","6940.747140 N","01859.598310 E","","228.88","0.0","5.9","7.8","221","-2.5","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:26:00","","","6245.016","6940.747142 N","01859.598273 E","","228.91","0.0","5.9","7.0","211","-2.4","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:27:00","","","6245.016","6940.747142 N","01859.598308 E","","228.92","0.0","5.9","6.3","214","-2.2","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:28:00","","","6245.016","6940.747121 N","01859.598336 E","","228.84","0.0","5.9","5.8","214","-2.3","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:29:00","","","6245.016","6940.747149 N","01859.598291 E","","228.93","0.0","5.9","6.9","207","-2.3","1020.6","72","","","","","","","","","","","","","",""
"  -->","09:30:00","","","6245.016","6940.747146 N","01859.598305 E","","228.94","0.0","5.9","7.6","214","-2.3","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:31:00","","","6245.016","6940.747141 N","01859.598285 E","","228.96","0.0","5.9","7.9","213","-2.3","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:32:00","","","6245.016","6940.747137 N","01859.598288 E","","228.96","0.0","5.9","8.0","216","-2.2","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:33:00","","","6245.016","6940.747128 N","01859.598290 E","","228.98","0.0","5.9","6.3","214","-2.2","1020.6","71","","","","","","","","","","","","","",""
"  -->","09:34:00","","","6245.016","6940.747139 N","01859.598324 E","","228.96","0.0","5.9","6.1","223","-2.3","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:35:00","","","6245.016","6940.747096 N","01859.598447 E","","228.78","0.0","5.9","7.1","226","-2.2","1020.6","70","","","","","","","","","","","","","",""
"  -->","09:36:00","","","6245.016","6940.747147 N","01859.598371 E","","228.92","0.0","5.9","8.3","214","-2.3","1020.5","71","","","","","","","","","","","","","",""
"  -->","09:37:00","","","6245.016","6940.747162 N","01859.598344 E","","229.00","0.0","5.9","8.4","210","-2.2","1020.5","71","","","","","","","","","","","","","",""
"  -->","09:38:00","","","6245.016","6940.747172 N","01859.598351 E","","229.01","0.0","5.9","8.9","212","-2.3","1020.5","70","","","","","","","","","","","","","",""
"  -->","09:39:00","","","6245.016","6940.747164 N","01859.598365 E","","229.02","0.0","5.9","9.0","218","-2.2","1020.4","70","","","","","","","","","","","","","",""
"  -->","09:40:00","","","6245.016","6940.747158 N","01859.598373 E","","229.00","0.0","5.9","8.2","229","-2.2","1020.4","71","","","","","","","","","","","","","",""
"  -->","09:41:00","","","6245.016","6940.747156 N","01859.598352 E","","229.01","0.0","5.9","8.8","229","-2.3","1020.4","70","","","","","","","","","","","","","",""
"  -->","09:42:00","","","6245.016","6940.747070 N","01859.598530 E","","228.75","0.0","5.9","7.6","225","-2.3","1020.4","70","","","","","","","","","","","","","",""
"  -->","09:43:00","","","6245.016","6940.747082 N","01859.598472 E","","228.80","0.0","5.9","7.4","224","-2.4","1020.4","70","","","","","","","","","","","","","",""
"  -->","09:44:00","","","6245.016","6940.747097 N","01859.598486 E","","228.81","0.0","5.9","8.3","226","-2.5","1020.4","71","","","","","","","","","","","","","",""
"  -->","09:45:00","","","6245.016","6940.747118 N","01859.598434 E","","228.93","0.0","5.9","8.6","223","-2.5","1020.4","71","","","","","","","","","","","","","",""
"  -->","09:46:00","","","6245.016","6940.747070 N","01859.598522 E","","228.73","0.0","5.9","7.4","226","-2.5","1020.3","71","","","","","","","","","","","","","",""
"  -->","09:47:00","","","6245.016","6940.747084 N","01859.598478 E","","228.78","0.0","5.9","7.1","223","-2.5","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:48:00","","","6245.016","6940.747056 N","01859.598557 E","","228.67","0.0","5.9","7.4","220","-2.4","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:49:00","","","6245.016","6940.747119 N","01859.598402 E","","228.89","0.0","5.9","8.0","223","-2.5","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:50:00","","","6245.016","6940.747046 N","01859.598581 E","","228.60","0.0","5.9","8.8","227","-2.5","1020.4","72","","","","","","","","","","","","","",""
"  -->","09:51:00","","","6245.016","6940.747057 N","01859.598593 E","","228.59","0.0","5.9","8.1","235","-2.4","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:52:00","","","6245.016","6940.747092 N","01859.598459 E","","228.75","0.0","5.9","5.7","221","-2.4","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:53:00","","","6245.016","6940.747053 N","01859.598596 E","","228.65","0.0","5.9","7.9","228","-2.4","1020.3","72","","","","","","","","","","","","","",""
"  -->","09:54:00","","","6245.016","6940.747059 N","01859.598571 E","","228.60","0.0","5.9","6.4","220","-2.4","1020.4","72","","","","","","","","","","","","","",""
"  -->","09:55:00","","","6245.016","6940.747083 N","01859.598512 E","","228.67","0.0","5.9","6.6","221","-2.4","1020.3","73","","","","","","","","","","","","","",""
"  -->","09:56:00","","","6245.016","6940.747155 N","01859.598360 E","","228.93","0.0","5.9","6.6","224","-2.4","1020.3","73","","","","","","","","","","","","","",""
"  -->","09:57:00","","","6245.016","6940.747154 N","01859.598311 E","","228.98","0.0","5.9","6.9","217","-2.3","1020.4","73","","","","","","","","","","","","","",""
"  -->","09:58:00","","","6245.016","6940.747157 N","01859.598308 E","","228.97","0.0","5.9","5.8","217","-2.3","1020.3","73","","","","","","","","","","","","","",""
"  -->","09:59:00","","","6245.016","6940.747127 N","01859.598414 E","","228.85","0.0","5.9","6.4","221","-2.3","1020.3","74","","","","","","","","","","","","","",""
"  -->","10:00:00","","","6245.016","6940.747116 N","01859.598417 E","","228.84","0.0","5.9","6.8","226","-2.3","1020.4","73","","","","","","","","","","","","","",""
"  -->","10:01:00","","","6245.016","6940.747158 N","01859.598295 E","","229.03","0.0","5.9","7.0","213","-2.3","1020.4","73","","","","","","","","","","","","","",""
"  -->","10:02:00","","","6245.016","6940.747109 N","01859.598417 E","","228.84","0.0","5.9","6.1","223","-2.3","1020.4","73","","","","","","","","","","","","","",""
"  -->","10:03:00","","","6245.016","6940.747130 N","01859.598391 E","","228.90","0.0","5.9","5.3","221","-2.3","1020.4","72","","","","","","","","","","","","","",""
"  -->","10:04:00","","","6245.016","6940.747119 N","01859.598360 E","","228.93","0.0","5.9","5.3","234","-2.3","1020.3","73","","","","","","","","","","","","","",""
"  -->","10:05:00","","","6245.016","6940.747094 N","01859.598455 E","","228.78","0.0","5.9","5.3","219","-2.3","1020.3","73","","","","","","","","","","","","","",""
"  -->","10:06:00","","","6245.016","6940.747126 N","01859.598342 E","","228.96","0.0","5.9","5.6","215","-2.2","1020.3","73","","","","","","","","","","","","","",""
"  -->","10:07:00","","","6245.016","6940.747137 N","01859.598310 E","","229.02","0.0","5.9","6.1","221","-2.2","1020.3","73","","","","","","","","","","","","","",""
"  -->","10:08:00","","","6245.016","6940.747140 N","01859.598287 E","","229.02","0.0","5.9","5.2","212","-2.2","1020.3","73","","","","","","","","","","","","","",""
"  -->","10:09:00","","","6245.016","6940.747090 N","01859.598493 E","","228.72","0.0","5.9","4.7","225","-2.2","1020.2","73","","","","","","","","","","","","","",""
"  -->","10:10:00","","","6245.016","6940.747105 N","01859.598422 E","","228.82","0.0","5.9","5.4","230","-2.1","1020.2","73","","","","","","","","","","","","","",""
"  -->","10:11:00","","","6245.016","6940.747141 N","01859.598394 E","","228.91","0.0","5.9","5.2","221","-2.1","1020.2","73","","","","","","","","","","","","","",""
"  -->","10:12:00","","","6245.016","6940.747143 N","01859.598323 E","","228.98","0.0","5.9","4.9","216","-2.2","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:13:00","","","6245.016","6940.747139 N","01859.598306 E","","228.98","0.0","5.9","5.3","206","-2.1","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:14:00","","","6245.016","6940.747144 N","01859.598327 E","","228.97","0.0","5.9","5.3","208","-2.1","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:15:00","","","6245.016","6940.747156 N","01859.598324 E","","228.98","0.0","5.9","5.8","209","-2.1","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:16:00","","","6245.016","6940.747151 N","01859.598340 E","","228.98","0.0","5.9","5.0","216","-2.1","1020.2","71","","","","","","","","","","","","","",""
"  -->","10:17:00","","","6245.016","6940.747153 N","01859.598334 E","","229.00","0.0","5.9","6.1","198","-2.0","1020.2","71","","","","","","","","","","","","","",""
"  -->","10:18:00","","","6245.016","6940.747142 N","01859.598325 E","","229.01","0.0","5.9","5.6","201","-2.0","1020.2","71","","","","","","","","","","","","","",""
"  -->","10:19:00","","","6245.016","6940.747147 N","01859.598316 E","","229.01","0.0","5.9","5.0","207","-2.1","1020.2","71","","","","","","","","","","","","","",""
"  -->","10:20:00","","","6245.016","6940.747148 N","01859.598338 E","","228.99","0.0","5.9","5.0","207","-2.0","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:21:00","","","6245.016","6940.747153 N","01859.598325 E","","228.98","0.0","5.9","6.3","219","-2.0","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:22:00","","","6245.016","6940.747118 N","01859.598437 E","","228.85","0.0","5.9","4.7","219","-2.1","1020.2","72","","","","","","","","","","","","","",""
"  -->","10:23:00","","","6245.016","6940.747139 N","01859.598356 E","","228.95","0.0","5.9","4.5","218","-2.1","1020.1","72","","","","","","","","","","","","","",""
"  -->","10:24:00","","","6245.016","6940.747145 N","01859.598326 E","","228.98","0.0","5.9","4.4","214","-2.1","1020.1","72","","","","","","","","","","","","","",""
"  -->","10:25:00","","","6245.016","6940.747148 N","01859.598328 E","","228.98","0.0","5.9","4.5","214","-1.9","1020.1","72","","","","","","","","","","","","","",""
"  -->","10:26:00","","","6245.016","6940.747139 N","01859.598347 E","","228.95","0.0","5.9","4.8","222","-2.0","1020.2","73","","","","","","","","","","","","","",""
"  -->","10:27:00","","","6245.016","6940.747101 N","01859.598497 E","","228.75","0.0","5.9","6.0","223","-2.1","1020.2","73","","","","","","","","","","","","","",""
"  -->","10:28:00","","","6245.016","6940.747125 N","01859.598378 E","","228.88","0.0","5.9","5.0","215","-2.1","1020.1","73","","","","","","","","","","","","","",""
"  -->","10:29:00","","","6245.016","6940.747073 N","01859.598559 E","","228.62","0.0","5.9","5.0","228","-2.1","1020.1","73","","","","","","","","","","","","","",""
"  -->","10:30:00","","","6245.016","6940.747131 N","01859.598325 E","","228.92","0.0","5.9","4.3","209","-2.1","1020.1","73","","","","","","","","","","","","","",""
"  -->","10:31:00","","","6245.016","6940.747145 N","01859.598307 E","","228.96","0.0","5.9","4.9","201","-2.1","1020.1","73","","","","","","","","","","","","","",""
"  -->","10:32:00","","","6245.016","6940.747137 N","01859.598267 E","","228.97","0.0","5.9","4.3","222","-2.1","1020.1","74","","","","","","","","","","","","","",""
"  -->","10:33:00","","","6245.016","6940.747146 N","01859.598287 E","","228.98","0.0","5.9","4.1","201","-2.1","1020.1","73","","","","","","","","","","","","","",""
"  -->","10:34:00","","","6245.016","6940.747145 N","01859.598245 E","","228.99","0.0","5.9","4.0","209","-2.1","1020.0","72","","","","","","","","","","","","","",""
"  -->","10:35:00","","","6245.016","6940.747112 N","01859.598385 E","","228.85","0.0","5.9","3.3","225","-2.0","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:36:00","","","6245.016","6940.747121 N","01859.598364 E","","228.88","0.0","5.9","4.2","223","-2.0","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:37:00","","","6245.016","6940.747129 N","01859.598247 E","","228.98","0.0","5.9","3.6","223","-2.1","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:38:00","","","6245.016","6940.747141 N","01859.598273 E","","228.99","0.0","5.9","2.8","207","-2.1","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:39:00","","","6245.016","6940.747143 N","01859.598276 E","","228.98","0.0","5.9","4.6","211","-2.1","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:40:00","","","6245.016","6940.747138 N","01859.598290 E","","228.97","0.0","5.9","3.2","213","-2.1","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:41:00","","","6245.016","6940.747117 N","01859.598378 E","","228.87","0.0","5.9","5.3","220","-2.1","1020.0","74","","","","","","","","","","","","","",""
"  -->","10:42:00","","","6245.016","6940.747136 N","01859.598317 E","","228.96","0.0","5.9","4.1","216","-2.1","1020.0","73","","","","","","","","","","","","","",""
"  -->","10:43:00","","","6245.016","6940.747095 N","01859.598447 E","","228.80","0.0","5.9","4.3","210","-2.1","1020.0","72","","","","","","","","","","","","","",""
"  -->","10:44:00","","","6245.016","6940.747144 N","01859.598320 E","","229.00","0.0","5.9","5.9","209","-2.1","1020.0","71","","","","","","","","","","","","","",""
"  -->","10:45:00","","","6245.016","6940.747149 N","01859.598333 E","","229.03","0.0","5.9","5.7","214","-2.1","1020.0","71","","","","","","","","","","","","","",""
"  -->","10:46:00","","","6245.016","6940.747152 N","01859.598317 E","","229.03","0.0","5.8","6.0","209","-2.1","1020.0","71","","","","","","","","","","","","","",""
"  -->","10:47:00","","","6245.016","6940.747150 N","01859.598325 E","","229.04","0.0","5.8","5.0","215","-2.1","1020.0","71","","","","","","","","","","","","","",""
"  -->","10:48:00","","","6245.016","6940.747147 N","01859.598327 E","","229.05","0.0","5.9","6.0","213","-2.1","1020.0","70","","","","","","","","","","","","","",""
"  -->","10:49:00","","","6245.016","6940.747137 N","01859.598328 E","","229.04","0.0","5.9","4.8","217","-2.1","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:50:00","","","6245.016","6940.747118 N","01859.598437 E","","228.95","0.0","5.9","6.2","223","-2.1","1019.9","72","","","","","","","","","","","","","",""
"  -->","10:51:00","","","6245.016","6940.747147 N","01859.598340 E","","229.07","0.0","5.9","5.6","209","-2.0","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:52:00","","","6245.016","6940.747142 N","01859.598310 E","","229.06","0.0","5.9","4.5","214","-2.1","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:53:00","","","6245.016","6940.747139 N","01859.598334 E","","229.04","0.0","5.9","4.2","223","-2.1","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:54:00","","","6245.016","6940.747140 N","01859.598345 E","","229.05","0.0","5.9","4.9","217","-2.1","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:55:00","","","6245.016","6940.747146 N","01859.598329 E","","229.08","0.0","5.9","3.5","212","-2.1","1019.9","71","","","","","","","","","","","","","",""
"  -->","10:56:00","","","6245.016","6940.747145 N","01859.598319 E","","229.04","0.0","5.9","3.4","225","-2.1","1019.9","71","","","","","","","","","","","","","",""
